Targa,Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,CO2 catturata (kg/anno),O2 prodotto (kg/anno)
AE089AE,ALB_490,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7870,Platanus × hispanica,,38.13089241,13.3044588,17.87,0.54,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,130.74,345.47
AE090AE,ALB_491,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7862,Celtis australis,,38.13093466,13.30455294,8.67,0.26,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,21.1,55.76
AE091AE,ALB_492,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7856,Platanus × hispanica,,38.13101121,13.30473233,19.87,0.88,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,302.46,799.27
AE092AE,ALB_493,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7874,Celtis australis,,38.13109038,13.30491924,7.53,0.23,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.39,51.24
AE093AE,ALB_494,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7885,Celtis australis,,38.13113459,13.30501629,8.1,0.24,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.79,52.3
AE094AE,ALB_495,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7833,Platanus × hispanica,,38.13117605,13.30511901,13.35,0.46,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,101.08,267.11
AE095AE,ALB_496,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7852,Platanus × hispanica,,38.13128292,13.30536858,12.2,0.33,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,44.05,116.4
AE096AE,ALB_497,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7894,Celtis australis,,38.13132773,13.30547165,5.88,0.18,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.06,37.14
AE097AE,ALB_498,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7876,Platanus × hispanica,,38.13150189,13.30587585,11.39,0.37,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,75.81,200.32
AE098AE,ALB_499,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7910,Platanus × hispanica,,38.13154316,13.30597307,6.73,0.19,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.9,84.28
AE099AE,ALB_500,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7866,Celtis australis,,38.13158469,13.30607256,7.89,0.28,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,22.25,58.8
AF000AF,ALB_501,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7895,Platanus × hispanica,,38.13222968,13.30758073,13.55,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,90.48,239.08
AF001AF,ALB_502,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7871,Platanus × hispanica,,38.13234659,13.30785081,18.13,0.53,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,146.61,387.43
AF002AF,ALB_503,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8069,Platanus × hispanica,,38.13238949,13.30794692,10.1,0.17,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,27.39,72.38
AF003AF,ALB_504,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8054,Platanus × hispanica,,38.13245395,13.3080979,9.08,0.17,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,28.33,74.85
AF004AF,ALB_505,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7858,Platanus × hispanica,,38.13167105,13.30627406,12.19,0.41,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,100.96,266.78
AF005AF,ALB_506,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7853,Platanus × hispanica,,38.13171314,13.30637334,11.51,0.31,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,58.04,153.37
AF006AF,ALB_507,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7888,Celtis australis,,38.13192816,13.30687286,5.95,0.2,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.41,45.99
AF007AF,ALB_508,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7868,Celtis australis,,38.13196885,13.3069715,4.6,0.16,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.7,41.48
AF008AF,ALB_509,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7879,Platanus × hispanica,,38.1320166,13.30707583,9.47,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,40.21,106.26
AF009AF,ALB_510,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7880,Platanus × hispanica,,38.13205566,13.30716934,7.19,0.22,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,40.01,105.73
AF010AF,ALB_511,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7898,Celtis australis,,38.1320982,13.30726857,4.6,0.12,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.02,34.4
AF011AF,ALB_512,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7855,Platanus × hispanica,,38.1321412,13.30737026,11.53,0.37,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,85.35,225.53
AF012AF,ALB_513,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7851,Platanus × hispanica,,38.132184,13.30747148,14.51,0.42,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,88.73,234.47
AF013AF,ALB_514,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8063,Celtis australis,,38.13264355,13.30854668,11.96,0.4,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,28.38,74.98
AF014AF,ALB_515,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8065,Platanus × hispanica,,38.13268733,13.30864854,16.25,0.45,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,100.66,265.99
AF015AF,ALB_516,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8040,Celtis australis,,38.13277348,13.30884669,11.53,0.4,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,28.54,75.41
AF016AF,ALB_517,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8049,Platanus × hispanica,,38.13281711,13.30894872,17.73,0.64,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,166.51,440
AF017AF,ALB_518,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8066,Celtis australis,,38.13285961,13.30905027,8.57,0.19,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.11,45.22
AF018AF,ALB_519,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8062,Platanus × hispanica,,38.133127,13.30967441,7.64,0.19,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,32.77,86.58
AF019AF,ALB_520,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8051,Celtis australis,,38.13321371,13.30987348,10.4,0.34,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,25.43,67.2
AF020AF,ALB_521,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8070,Platanus × hispanica,,38.13325576,13.30997289,11.52,0.23,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,44.37,117.25
AF021AF,ALB_522,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8058,Platanus × hispanica,,38.13329727,13.31007378,10.15,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,53.47,141.28
AF022AF,ALB_523,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8082,Platanus × hispanica,,38.13334141,13.31017354,5.4,0.1,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.55,33.15
AF023AF,ALB_524,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8071,Platanus × hispanica,,38.13342692,13.31037593,13.38,0.5,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,143.18,378.34
AF024AF,ALB_525,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8064,Celtis australis,,38.13346939,13.31047496,10.77,0.43,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.58,83.45
AF025AF,ALB_526,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8042,Celtis australis,,38.13351205,13.31057482,9.6,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,23.36,61.73
AF026AF,ALB_527,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8038,Platanus × hispanica,,38.13355511,13.3106753,11.92,0.37,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,88.09,232.77
AF027AF,ALB_528,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8492,Platanus × hispanica,,38.13381227,13.31127616,12.88,0.28,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,48.55,128.28
AF028AF,ALB_529,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8485,Celtis australis,,38.13385626,13.31138132,11.5,0.36,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.28,50.93
AF029AF,ALB_530,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8507,Platanus × hispanica,,38.1338973,13.31147806,14,0.32,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,69.66,184.08
AF030AF,ALB_531,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8497,Platanus × hispanica,,38.13394124,13.31157733,15.31,0.29,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,41.12,108.66
AF031AF,ALB_532,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8503,Platanus × hispanica,,38.13398445,13.31167671,15.64,0.34,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,50.23,132.74
AF032AF,ALB_533,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8511,Platanus × hispanica,,38.13402659,13.31177685,16.11,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,54.62,144.33
AF033AF,ALB_534,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8500,Platanus × hispanica,,38.13407141,13.31187597,16.75,0.42,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,89.09,235.42
AF034AF,ALB_535,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8508,Platanus × hispanica,,38.13411267,13.31197803,20.31,0.52,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,140.66,371.7
AF035AF,ALB_536,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8515,Platanus × hispanica,,38.13415306,13.3120799,5.98,0.08,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.04,15.96
AF036AF,ALB_537,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8486,Platanus × hispanica,,38.13419704,13.31217681,16.28,0.35,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,54.14,143.05
AF037AF,ALB_538,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8530,Platanus × hispanica,,38.13424056,13.31227695,12.6,0.28,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,49.17,129.93
AF038AF,ALB_539,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8518,Platanus × hispanica,,38.13428325,13.31237795,7.3,0.1,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.71,23.01
AF039AF,ALB_540,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8484,Platanus × hispanica,,38.13432581,13.31247602,12.73,0.26,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,29.7,78.49
AF040AF,ALB_541,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8514,Celtis australis,,38.13436808,13.31258,6.8,0.22,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,20.22,53.44
AF041AF,ALB_542,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8498,Platanus × hispanica,,38.1344112,13.31268059,15.14,0.5,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,133.88,353.77
AF042AF,ALB_543,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8588,Platanus × hispanica,,38.13445477,13.31277853,4.8,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,3.23,8.53
AF043AF,ALB_544,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8516,Platanus × hispanica,,38.13449798,13.31287876,14.54,0.45,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,113.55,300.06
AF044AF,ALB_545,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8353,Platanus orientalis,,38.13499355,13.31404049,9.43,0.39,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,131.18,346.65
AF045AF,ALB_546,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8365,Platanus × hispanica,,38.13505412,13.3141845,14.6,0.37,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,86.65,228.98
AF046AF,ALB_547,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8560,Handroanthus heptaphyllus,,38.13506431,13.31389337,2.95,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,22.71,59.99
AF047AF,ALB_548,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8524,Handroanthus heptaphyllus,,38.13510854,13.31399561,3.1,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.15,50.6
AF048AF,ALB_549,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8566,Fraxinus ornus,,38.13513696,13.31406266,3.53,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,3.52,9.3
AF049AF,ALB_550,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8576,Fraxinus ornus,,38.13517538,13.31415076,2.98,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,2.38,6.27
AF050AF,ALB_551,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8582,,,38.13521238,13.31423581,3.12,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AF051AF,ALB_552,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8521,Handroanthus heptaphyllus,,38.13524301,13.31430971,3.15,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AF052AF,ALB_553,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8341,Platanus × hispanica,,38.13513587,13.31437583,10.44,0.21,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,24.33,64.3
AF053AF,ALB_554,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8346,Platanus × hispanica,,38.13516666,13.31444553,13.8,0.39,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,94,248.38
AF054AF,ALB_555,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8591,Fraxinus ornus,,38.13531695,13.31448187,3.17,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.19,11.07
AF055AF,ALB_556,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8536,Celtis australis,,38.13534476,13.31454791,3.95,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.9,5.02
AF056AF,ALB_557,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8349,Platanus × hispanica,,38.13521899,13.31456776,15.8,0.49,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,78.38,207.11
AF057AF,ALB_558,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8577,Handroanthus heptaphyllus,,38.13537566,13.31461823,3.26,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,33.69,89.01
AF058AF,ALB_559,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8370,Celtis australis,,38.13526578,13.31467796,4.51,0.09,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.62,14.84
AF059AF,ALB_560,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8558,,,38.13540104,13.31468116,3.93,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AF060AF,ALB_561,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8538,Handroanthus heptaphyllus,,38.13543137,13.31475153,3.81,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,34.13,90.2
AF061AF,ALB_562,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8553,Handroanthus heptaphyllus,,38.135456,13.31481038,3.68,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,24.29,64.18
AF062AF,ALB_563,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8367,Celtis australis,,38.13535058,13.31487617,4.25,0.11,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.17,21.57
AF063AF,ALB_564,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8567,,,38.1355055,13.31492641,3.34,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.97,31.61
AF064AF,ALB_565,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8557,,,38.13554704,13.31502173,3.57,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AF065AF,ALB_566,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8374,Platanus × hispanica,,38.13543698,13.31507467,4,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.73,12.5
AF066AF,ALB_567,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8522,Prunus serrulata,,38.1355883,13.31511535,3.54,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0.59,1.54
AF067AF,ALB_568,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8343,Platanus × hispanica,,38.13548029,13.31517727,9.43,0.24,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,20.95,55.35
AF068AF,ALB_569,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8532,Tabebuia rosea,,38.13561622,13.31518155,3.79,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.54,33.14
AF069AF,ALB_570,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8547,Tabebuia rosea,,38.13564915,13.31526084,3.74,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.76,28.41
AF070AF,ALB_571,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8350,Platanus × hispanica,,38.13552445,13.31528217,7.18,0.12,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.68,20.29
AF071AF,ALB_572,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8348,Platanus × hispanica,,38.13556654,13.31537842,12.58,0.24,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,32.42,85.67
AF072AF,ALB_573,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8372,Platanus × hispanica,,38.1356073,13.31547704,4.74,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5,13.21
AF073AF,ALB_574,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8572,Tabebuia rosea,,38.13575083,13.31549665,4.15,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.99,21.11
AF074AF,ALB_575,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8587,Tabebuia rosea,,38.13578068,13.3155657,3.46,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.42,11.67
AF075AF,ALB_576,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8342,Platanus × hispanica,,38.13565063,13.31557774,15.51,0.46,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,118.98,314.4
AF076AF,ALB_577,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8357,Platanus × hispanica,,38.13573744,13.31577626,14.59,0.43,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,106.37,281.07
AF077AF,ALB_578,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8368,Platanus × hispanica,,38.13578008,13.31587475,13.64,0.28,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,49.81,131.61
AF078AF,ALB_579,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8360,Platanus × hispanica,,38.13580731,13.31594848,11.87,0.27,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,55.25,145.99
AF079AF,ALB_580,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8517,Celtis australis,,38.13581104,13.31563689,3.19,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.14,16.21
AF080AF,ALB_581,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8354,Platanus × hispanica,,38.1358399,13.31601917,13.99,0.39,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,93.74,247.72
AF081AF,ALB_582,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8523,Tabebuia rosea,,38.13583721,13.31569971,3.87,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.98,29.02
AF082AF,ALB_583,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8578,Acer negundo,,38.13586457,13.31576122,3.8,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.94,42.13
AF083AF,ALB_584,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8361,Platanus × hispanica,,38.13587593,13.3161031,15.68,0.46,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,118.07,311.99
AF084AF,ALB_585,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8559,Brachychiton populneus,,38.13590173,13.31584934,3.6,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.26,16.53
AF085AF,ALB_586,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8584,Tabebuia rosea,,38.1359356,13.3159321,3.5,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.88,20.82
AF086AF,ALB_587,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8358,Platanus × hispanica,,38.13595074,13.31628574,17.38,0.47,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,123.21,325.59
AF087AF,ALB_588,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8540,Tabebuia rosea,,38.13597868,13.31603266,4.13,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.81,23.28
AF088AF,ALB_589,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8340,Platanus orientalis,,38.13599528,13.31638514,17.32,0.52,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,186.87,493.82
AF089AF,ALB_590,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8534,Tabebuia rosea,,38.13601362,13.31611032,3.88,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.11,31.99
AF090AF,ALB_591,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8362,Platanus × hispanica,,38.1360391,13.31648403,13.2,0.33,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,73.43,194.03
AF091AF,ALB_592,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8528,Handroanthus heptaphyllus,,38.13604437,13.31618212,2.78,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.68,36.15
AF092AF,ALB_593,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8551,Handroanthus heptaphyllus,,38.13606944,13.31624452,3.35,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,24.78,65.48
AF093AF,ALB_594,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8345,Platanus × hispanica,,38.13608071,13.31658006,14.87,0.62,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,185.57,490.38
